measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Belarus,Female,50-69 years,Amphetamine use disorders,Number,2012,244.5238647,360.7450599,162.1715769
Prevalence,Belarus,Male,70+ years,Amphetamine use disorders,Number,2012,44.46181568,61.6632915,29.35303264
Prevalence,Belarus,Female,70+ years,Amphetamine use disorders,Number,2012,56.4191978,83.50839131,36.72994294
Prevalence,Switzerland,Male,5-14 years,Other drug use disorders,Number,1998,0.022858395,0.051945596,0.002909604
Prevalence,Switzerland,Female,5-14 years,Other drug use disorders,Number,1998,0.02145148,0.04735148,0.001951484
Prevalence,Switzerland,Male,15-49 years,Other drug use disorders,Number,1998,2821.776481,3125.993885,2539.669767
Prevalence,Switzerland,Female,15-49 years,Other drug use disorders,Number,1998,1863.036367,2122.344103,1611.104466
Prevalence,Switzerland,Male,50-69 years,Other drug use disorders,Number,1998,358.8842962,437.7025527,291.6647975
Prevalence,Switzerland,Female,50-69 years,Other drug use disorders,Number,1998,455.8645034,556.2604997,373.5711361
Prevalence,Switzerland,Male,70+ years,Other drug use disorders,Number,1998,4.639084942,5.412229648,3.958081499
Prevalence,Switzerland,Female,70+ years,Other drug use disorders,Number,1998,11.34164645,12.81400141,9.875844954
Prevalence,Bulgaria,Male,5-14 years,Cocaine use disorders,Number,2016,0,0,0
Prevalence,Bulgaria,Female,5-14 years,Cocaine use disorders,Number,2016,0,0,0
Prevalence,Bulgaria,Male,15-49 years,Cocaine use disorders,Number,2016,2889.475188,3379.547597,2436.457696
Prevalence,Bulgaria,Female,15-49 years,Cocaine use disorders,Number,2016,1293.408957,1544.425821,1074.092002
Prevalence,Bulgaria,Male,50-69 years,Cocaine use disorders,Number,2016,713.0966836,817.6687366,616.9596109
Prevalence,Bulgaria,Female,50-69 years,Cocaine use disorders,Number,2016,526.7142853,612.5502288,451.8839813
Prevalence,Bulgaria,Male,70+ years,Cocaine use disorders,Number,2016,188.1322937,220.8179256,159.4054215
Prevalence,Bulgaria,Female,70+ years,Cocaine use disorders,Number,2016,235.0826532,278.6678578,198.5211405
Prevalence,Bulgaria,Male,5-14 years,Amphetamine use disorders,Number,2016,15.19699949,22.05841996,9.146870396
Prevalence,Bulgaria,Female,5-14 years,Amphetamine use disorders,Number,2016,7.595715245,11.88943137,4.362859292
Prevalence,Bulgaria,Male,15-49 years,Amphetamine use disorders,Number,2016,3801.516112,4874.169045,2909.133604
Prevalence,Bulgaria,Female,15-49 years,Amphetamine use disorders,Number,2016,1926.110262,2504.850751,1425.64294
Prevalence,Bulgaria,Male,50-69 years,Amphetamine use disorders,Number,2016,201.7715695,292.8774886,138.0194306
Prevalence,Bulgaria,Female,50-69 years,Amphetamine use disorders,Number,2016,124.740713,181.1251928,82.18364936
Prevalence,Bulgaria,Male,70+ years,Amphetamine use disorders,Number,2016,41.00505874,58.49864988,26.42717444
Prevalence,Bulgaria,Female,70+ years,Amphetamine use disorders,Number,2016,47.19467905,69.51665922,30.43672194
Prevalence,Bulgaria,Male,5-14 years,Other drug use disorders,Number,2016,0.014017128,0.032498167,0.001271811
Prevalence,Bulgaria,Female,5-14 years,Other drug use disorders,Number,2016,0.013547006,0.032893727,0.001177751
Prevalence,Bulgaria,Male,15-49 years,Other drug use disorders,Number,2016,705.3286666,816.1970601,595.2237046
Prevalence,Bulgaria,Female,15-49 years,Other drug use disorders,Number,2016,733.392658,855.12581,617.7155604
Prevalence,Bulgaria,Male,50-69 years,Other drug use disorders,Number,2016,175.4570421,225.0265577,139.3195019
Prevalence,Bulgaria,Female,50-69 years,Other drug use disorders,Number,2016,226.1732537,289.771725,175.0801994
Prevalence,Bulgaria,Male,70+ years,Other drug use disorders,Number,2016,4.811444264,5.70343671,3.992002448
Prevalence,Bulgaria,Female,70+ years,Other drug use disorders,Number,2016,9.561054326,11.45590379,7.855358861
Prevalence,France,Male,5-14 years,Opioid use disorders,Number,2008,0,0,0
Prevalence,France,Female,5-14 years,Opioid use disorders,Number,2008,0,0,0
Prevalence,France,Male,15-49 years,Opioid use disorders,Number,2008,119240.2417,152632.0035,90683.0801
Prevalence,France,Female,15-49 years,Opioid use disorders,Number,2008,50819.00737,61117.86853,41412.95732
Prevalence,France,Male,50-69 years,Opioid use disorders,Number,2008,30086.46404,37087.50928,24005.39161
Prevalence,France,Female,50-69 years,Opioid use disorders,Number,2008,11897.85773,14930.82869,9353.601629
Prevalence,France,Male,70+ years,Opioid use disorders,Number,2008,8773.017875,10719.79166,7008.826893
Prevalence,France,Female,70+ years,Opioid use disorders,Number,2008,5196.569915,6584.224435,4131.082118
Prevalence,France,Male,5-14 years,Cocaine use disorders,Number,2008,0,0,0
Prevalence,France,Female,5-14 years,Cocaine use disorders,Number,2008,0,0,0
Prevalence,France,Male,15-49 years,Cocaine use disorders,Number,2008,36111.11479,41859.80626,31169.02477
Prevalence,France,Female,15-49 years,Cocaine use disorders,Number,2008,12048.18114,14432.39234,10020.02008
Prevalence,France,Male,50-69 years,Cocaine use disorders,Number,2008,7249.771305,8363.934658,6247.001998
Prevalence,France,Female,50-69 years,Cocaine use disorders,Number,2008,2731.538758,3182.945798,2318.320376
Prevalence,France,Male,70+ years,Cocaine use disorders,Number,2008,2077.706366,2398.417816,1772.003274
Prevalence,France,Female,70+ years,Cocaine use disorders,Number,2008,1452.776178,1724.144764,1212.982218
Prevalence,France,Male,5-14 years,Amphetamine use disorders,Number,2008,54.28684836,87.18563584,28.49461322
Prevalence,France,Female,5-14 years,Amphetamine use disorders,Number,2008,26.12846878,45.49961465,10.37170447
Prevalence,France,Male,15-49 years,Amphetamine use disorders,Number,2008,11070.79967,13887.01087,8760.619891
Prevalence,France,Female,15-49 years,Amphetamine use disorders,Number,2008,6029.908062,7617.217822,4763.997936
Prevalence,France,Male,50-69 years,Amphetamine use disorders,Number,2008,745.5898389,1062.222911,500.8441211
Prevalence,France,Female,50-69 years,Amphetamine use disorders,Number,2008,451.6936165,658.6407076,290.9999171
Prevalence,France,Male,70+ years,Amphetamine use disorders,Number,2008,218.4755607,315.0455795,144.3291897
Prevalence,France,Female,70+ years,Amphetamine use disorders,Number,2008,289.9273245,419.1392518,191.8871047
Prevalence,France,Male,5-14 years,Other drug use disorders,Number,2008,0.197866497,0.463433635,0.018787895
Prevalence,France,Female,5-14 years,Other drug use disorders,Number,2008,0.176463191,0.409581145,0.022726611
Prevalence,France,Male,15-49 years,Other drug use disorders,Number,2008,12049.59641,13706.00741,10498.16848
Prevalence,France,Female,15-49 years,Other drug use disorders,Number,2008,11083.75847,12837.66378,9440.226493
Prevalence,France,Male,50-69 years,Other drug use disorders,Number,2008,2613.716368,3207.667879,2101.471634
Prevalence,France,Female,50-69 years,Other drug use disorders,Number,2008,3844.079995,4798.90815,3077.513233
Prevalence,France,Male,70+ years,Other drug use disorders,Number,2008,143.4236283,156.7064573,131.0710176
Prevalence,France,Female,70+ years,Other drug use disorders,Number,2008,302.7423464,330.9518298,277.1180359
Prevalence,Iceland,Male,5-14 years,Opioid use disorders,Number,2005,0,0,0
Prevalence,Iceland,Female,5-14 years,Opioid use disorders,Number,2005,0,0,0
Prevalence,Iceland,Male,15-49 years,Opioid use disorders,Number,2005,369.50389,433.5028369,306.0650497
Prevalence,Iceland,Female,15-49 years,Opioid use disorders,Number,2005,210.0363524,255.7280708,169.456024
Prevalence,Iceland,Male,50-69 years,Opioid use disorders,Number,2005,67.02379723,83.75221823,52.83331798
Prevalence,Iceland,Female,50-69 years,Opioid use disorders,Number,2005,34.62750455,44.79233956,26.72386923
Prevalence,Iceland,Male,70+ years,Opioid use disorders,Number,2005,19.07693024,23.89056761,14.86486998
Prevalence,Iceland,Female,70+ years,Opioid use disorders,Number,2005,12.85600724,16.24111426,10.09924151
Prevalence,Iceland,Male,5-14 years,Cocaine use disorders,Number,2005,0,0,0
Prevalence,Iceland,Female,5-14 years,Cocaine use disorders,Number,2005,0,0,0
Prevalence,Iceland,Male,15-49 years,Cocaine use disorders,Number,2005,141.9072132,183.0583828,108.1801709
Prevalence,Iceland,Female,15-49 years,Cocaine use disorders,Number,2005,46.0704192,56.76541088,36.92780632
Prevalence,Iceland,Male,50-69 years,Cocaine use disorders,Number,2005,20.53308975,25.71857872,15.99707187
Prevalence,Iceland,Female,50-69 years,Cocaine use disorders,Number,2005,8.281490996,9.679371241,6.930082628
Prevalence,Iceland,Male,70+ years,Cocaine use disorders,Number,2005,5.297601425,6.659606078,4.091937255
Prevalence,Iceland,Female,70+ years,Cocaine use disorders,Number,2005,3.969920758,4.719873175,3.318296187
Prevalence,Malta,Male,5-14 years,Opioid use disorders,Number,2010,0,0,0
Prevalence,Malta,Female,5-14 years,Opioid use disorders,Number,2010,0,0,0
Prevalence,Malta,Male,15-49 years,Opioid use disorders,Number,2010,1190.132825,1260.097105,1120.038434
Prevalence,Malta,Female,15-49 years,Opioid use disorders,Number,2010,375.9012203,430.5383842,328.8994844
Prevalence,Malta,Male,50-69 years,Opioid use disorders,Number,2010,263.9975081,287.7351045,241.8478268
Prevalence,Malta,Female,50-69 years,Opioid use disorders,Number,2010,90.71449228,106.4559964,76.20804268
Prevalence,Malta,Male,70+ years,Opioid use disorders,Number,2010,49.41700624,60.83324843,39.60326164
Prevalence,Malta,Female,70+ years,Opioid use disorders,Number,2010,24.6381592,31.69728065,18.82649391
Prevalence,Malta,Male,5-14 years,Cocaine use disorders,Number,2010,0,0,0
Prevalence,Malta,Female,5-14 years,Cocaine use disorders,Number,2010,0,0,0
Prevalence,Malta,Male,15-49 years,Cocaine use disorders,Number,2010,62.76436591,76.83956888,52.03069872
Prevalence,Malta,Female,15-49 years,Cocaine use disorders,Number,2010,23.25299514,28.89095009,18.55190471
Prevalence,Malta,Male,50-69 years,Cocaine use disorders,Number,2010,14.07627718,16.67521066,11.51743106
Prevalence,Malta,Female,50-69 years,Cocaine use disorders,Number,2010,6.515015492,8.065688485,5.163870663
Prevalence,Malta,Male,70+ years,Cocaine use disorders,Number,2010,3.117400178,3.833919292,2.505896899
Prevalence,Malta,Female,70+ years,Cocaine use disorders,Number,2010,2.647852364,3.379688371,2.036154273
Prevalence,Malta,Male,5-14 years,Amphetamine use disorders,Number,2010,0.573676108,0.998917777,0.2400206
Prevalence,Malta,Female,5-14 years,Amphetamine use disorders,Number,2010,0.547036442,0.93205687,0.246696611
Prevalence,Malta,Male,15-49 years,Amphetamine use disorders,Number,2010,135.9076259,183.7546173,95.51918145
Prevalence,Malta,Female,15-49 years,Amphetamine use disorders,Number,2010,105.122351,143.6182659,73.87890684
Prevalence,Malta,Male,50-69 years,Amphetamine use disorders,Number,2010,6.241006698,9.153690352,4.100510368
Prevalence,Malta,Female,50-69 years,Amphetamine use disorders,Number,2010,5.991275373,8.878783913,3.838886738
Prevalence,Malta,Male,70+ years,Amphetamine use disorders,Number,2010,1.273514665,1.850433844,0.829693127
Prevalence,Malta,Female,70+ years,Amphetamine use disorders,Number,2010,2.468604952,3.469732886,1.659059868
Prevalence,Croatia,Male,5-14 years,Opioid use disorders,Number,2006,0,0,0
Prevalence,Croatia,Female,5-14 years,Opioid use disorders,Number,2006,0,0,0
Prevalence,Croatia,Male,15-49 years,Opioid use disorders,Number,2006,7506.200603,8324.766409,6797.727057
Prevalence,Croatia,Female,15-49 years,Opioid use disorders,Number,2006,1841.338043,2212.881678,1529.877032
Prevalence,Croatia,Male,50-69 years,Opioid use disorders,Number,2006,1705.647985,1960.377219,1465.880515
Prevalence,Croatia,Female,50-69 years,Opioid use disorders,Number,2006,562.2187961,702.3650818,448.9046146
Prevalence,Croatia,Male,70+ years,Opioid use disorders,Number,2006,300.09084,391.3460116,225.2834759
Prevalence,Croatia,Female,70+ years,Opioid use disorders,Number,2006,328.5287426,425.1861814,251.8383676
Prevalence,Croatia,Male,5-14 years,Cocaine use disorders,Number,2006,0,0,0
Prevalence,Croatia,Female,5-14 years,Cocaine use disorders,Number,2006,0,0,0
Prevalence,Croatia,Male,15-49 years,Cocaine use disorders,Number,2006,1163.070975,1387.541142,970.2273946
Prevalence,Croatia,Female,15-49 years,Cocaine use disorders,Number,2006,504.2485914,612.778667,418.6143769
Prevalence,Slovenia,Male,5-14 years,Opioid use disorders,Number,2000,0,0,0
Prevalence,Slovenia,Female,5-14 years,Opioid use disorders,Number,2000,0,0,0
Prevalence,Slovenia,Male,15-49 years,Opioid use disorders,Number,2000,3130.995869,3804.735399,2553.842651
Prevalence,Slovenia,Female,15-49 years,Opioid use disorders,Number,2000,952.2857863,1222.251862,738.209717
Prevalence,Slovenia,Male,50-69 years,Opioid use disorders,Number,2000,632.5515174,827.8697426,481.3991147
Prevalence,Slovenia,Female,50-69 years,Opioid use disorders,Number,2000,239.5583344,311.1214603,180.9367715
Prevalence,Slovenia,Male,70+ years,Opioid use disorders,Number,2000,92.68550591,123.6938184,67.86208205
Prevalence,Slovenia,Female,70+ years,Opioid use disorders,Number,2000,126.4690994,166.7829159,95.46613105
Prevalence,Slovenia,Male,5-14 years,Cocaine use disorders,Number,2000,0,0,0
Prevalence,Slovenia,Female,5-14 years,Cocaine use disorders,Number,2000,0,0,0
Prevalence,Slovenia,Male,15-49 years,Cocaine use disorders,Number,2000,1078.275264,1275.013289,893.0226326
Prevalence,Slovenia,Female,15-49 years,Cocaine use disorders,Number,2000,623.9558894,743.1947176,513.6937155
Prevalence,Slovenia,Male,50-69 years,Cocaine use disorders,Number,2000,173.8096168,198.6093086,150.7062931
Prevalence,Slovenia,Female,50-69 years,Cocaine use disorders,Number,2000,147.5426274,170.8861426,127.0011917
Prevalence,Slovenia,Male,70+ years,Cocaine use disorders,Number,2000,31.84214859,37.10144804,27.34857355
Prevalence,Slovenia,Female,70+ years,Cocaine use disorders,Number,2000,57.68131417,67.29786757,49.11579404
Prevalence,Slovenia,Male,5-14 years,Amphetamine use disorders,Number,2000,4.388650502,7.301560408,2.124511735
Prevalence,Slovenia,Female,5-14 years,Amphetamine use disorders,Number,2000,0.725499368,1.467616802,0.127220448
Prevalence,Slovenia,Male,15-49 years,Amphetamine use disorders,Number,2000,1071.371308,1447.954223,746.8109038
Prevalence,Slovenia,Female,15-49 years,Amphetamine use disorders,Number,2000,279.3523135,383.8521791,197.0294448
Prevalence,Slovenia,Male,50-69 years,Amphetamine use disorders,Number,2000,38.07640309,55.76008267,25.45931135
Prevalence,Slovenia,Female,50-69 years,Amphetamine use disorders,Number,2000,13.30545775,19.86256029,8.372392515
Prevalence,Slovenia,Male,70+ years,Amphetamine use disorders,Number,2000,5.035480091,7.235239901,3.197890245
Prevalence,Slovenia,Female,70+ years,Amphetamine use disorders,Number,2000,4.346443836,6.798191757,2.495917146
Prevalence,Slovenia,Male,5-14 years,Other drug use disorders,Number,2000,0.00569331,0.013411677,0.000326539
Prevalence,Slovenia,Female,5-14 years,Other drug use disorders,Number,2000,0.005428552,0.013276148,0.000509014
Prevalence,Slovenia,Male,15-49 years,Other drug use disorders,Number,2000,222.2570466,257.1829764,188.1598255
Prevalence,Slovenia,Female,15-49 years,Other drug use disorders,Number,2000,212.5691742,250.0481542,178.3793062
Prevalence,Slovenia,Male,50-69 years,Other drug use disorders,Number,2000,37.55292223,48.34213404,28.84350242
Prevalence,Slovenia,Female,50-69 years,Other drug use disorders,Number,2000,49.32051744,63.04334438,38.65283014
Prevalence,Slovenia,Male,70+ years,Other drug use disorders,Number,2000,0.586115299,0.728937921,0.468989379
Prevalence,Slovenia,Female,70+ years,Other drug use disorders,Number,2000,1.532272744,1.890538121,1.220164708
Prevalence,Romania,Male,5-14 years,Opioid use disorders,Number,2007,0,0,0
Prevalence,Romania,Female,5-14 years,Opioid use disorders,Number,2007,0,0,0
Prevalence,Romania,Male,15-49 years,Opioid use disorders,Number,2007,21848.79194,26954.92246,17401.3641
Prevalence,Romania,Female,15-49 years,Opioid use disorders,Number,2007,7596.143268,9526.557796,5879.080707
Prevalence,Romania,Male,50-69 years,Opioid use disorders,Number,2007,6854.099714,8684.284666,5425.975365
Prevalence,Romania,Female,50-69 years,Opioid use disorders,Number,2007,2502.111241,3161.786342,1977.233916
Prevalence,Romania,Male,70+ years,Opioid use disorders,Number,2007,1332.998313,1692.697752,1015.907196
Prevalence,Romania,Female,70+ years,Opioid use disorders,Number,2007,1350.013728,1697.943952,1056.264231
Prevalence,Romania,Male,5-14 years,Cocaine use disorders,Number,2007,0,0,0
Prevalence,Romania,Female,5-14 years,Cocaine use disorders,Number,2007,0,0,0
Prevalence,Romania,Male,15-49 years,Cocaine use disorders,Number,2007,2983.611646,3657.066455,2411.33658
Prevalence,Romania,Female,15-49 years,Cocaine use disorders,Number,2007,5221.070851,6209.78232,4338.212802
Prevalence,Romania,Male,50-69 years,Cocaine use disorders,Number,2007,596.4471722,710.4674644,491.2700092
Prevalence,Romania,Female,50-69 years,Cocaine use disorders,Number,2007,1462.104536,1680.961005,1269.438942
Prevalence,Romania,Male,70+ years,Cocaine use disorders,Number,2007,141.8961869,174.435875,114.8594971
Prevalence,Romania,Female,70+ years,Cocaine use disorders,Number,2007,553.236011,650.8341554,469.3325454
Prevalence,Romania,Male,5-14 years,Amphetamine use disorders,Number,2007,12.29201792,23.35617444,3.376274125
Prevalence,Romania,Female,5-14 years,Amphetamine use disorders,Number,2007,8.170594958,16.4190244,1.93481062
Prevalence,Romania,Male,15-49 years,Amphetamine use disorders,Number,2007,4707.246274,6411.39077,3349.261955
Prevalence,Romania,Female,15-49 years,Amphetamine use disorders,Number,2007,3235.545077,4382.783377,2282.986827
Prevalence,Romania,Male,50-69 years,Amphetamine use disorders,Number,2007,236.574628,345.1360499,155.0741339
Prevalence,Romania,Female,50-69 years,Amphetamine use disorders,Number,2007,177.7480818,268.2145974,113.2922303
Prevalence,Romania,Male,70+ years,Amphetamine use disorders,Number,2007,38.92848365,59.21133819,22.65311078
Prevalence,Romania,Female,70+ years,Amphetamine use disorders,Number,2007,48.30400879,75.6237989,27.42356603
Prevalence,Andorra,Male,5-14 years,Opioid use disorders,Number,2016,0,0,0
Prevalence,Andorra,Female,5-14 years,Opioid use disorders,Number,2016,0,0,0
Prevalence,Andorra,Male,15-49 years,Opioid use disorders,Number,2016,125.0146131,147.5025579,104.248637
Prevalence,Andorra,Female,15-49 years,Opioid use disorders,Number,2016,42.35076055,53.35290491,33.47317499
Prevalence,Andorra,Male,50-69 years,Opioid use disorders,Number,2016,29.75780172,36.76174437,23.41804545
Prevalence,Andorra,Female,50-69 years,Opioid use disorders,Number,2016,9.839864292,12.83414473,7.576679342
Prevalence,Andorra,Male,70+ years,Opioid use disorders,Number,2016,5.713678674,7.142320282,4.490679014
Prevalence,Andorra,Female,70+ years,Opioid use disorders,Number,2016,2.707872444,3.481328674,2.112685099
Prevalence,Andorra,Male,5-14 years,Cocaine use disorders,Number,2016,0,0,0
Prevalence,Andorra,Female,5-14 years,Cocaine use disorders,Number,2016,0,0,0
Prevalence,Andorra,Male,15-49 years,Cocaine use disorders,Number,2016,39.59992027,46.53361524,33.94614349
Prevalence,Andorra,Female,15-49 years,Cocaine use disorders,Number,2016,10.43600811,12.59582014,8.693878442
Prevalence,Andorra,Male,50-69 years,Cocaine use disorders,Number,2016,9.427113084,10.90776041,8.123244623
Prevalence,Andorra,Female,50-69 years,Cocaine use disorders,Number,2016,2.610101457,3.117526738,2.172638205
Prevalence,Andorra,Male,70+ years,Cocaine use disorders,Number,2016,1.991301186,2.31619161,1.697809867
Prevalence,Andorra,Female,70+ years,Cocaine use disorders,Number,2016,0.935152497,1.129363814,0.769641828
Prevalence,Andorra,Male,5-14 years,Amphetamine use disorders,Number,2016,0.17972242,0.297448645,0.093990907
Prevalence,Andorra,Female,5-14 years,Amphetamine use disorders,Number,2016,0.089998287,0.160878903,0.043125003
Prevalence,Andorra,Male,15-49 years,Amphetamine use disorders,Number,2016,32.24431195,44.30549388,23.28921092
Prevalence,Andorra,Female,15-49 years,Amphetamine use disorders,Number,2016,16.53870012,22.27291123,11.86662132
Prevalence,Andorra,Male,50-69 years,Amphetamine use disorders,Number,2016,2.059147679,3.042131236,1.388881593
Prevalence,Andorra,Female,50-69 years,Amphetamine use disorders,Number,2016,1.059692655,1.593787748,0.692686589
Prevalence,Andorra,Male,70+ years,Amphetamine use disorders,Number,2016,0.455501882,0.638057518,0.316541245
Prevalence,Andorra,Female,70+ years,Amphetamine use disorders,Number,2016,0.46372708,0.654114101,0.324130248
Prevalence,Andorra,Male,5-14 years,Other drug use disorders,Number,2016,0.000233505,0.00052282,3.03E-05
Prevalence,Andorra,Female,5-14 years,Other drug use disorders,Number,2016,0.000179353,0.000425728,1.64E-05
Prevalence,Andorra,Male,15-49 years,Other drug use disorders,Number,2016,24.32926176,27.81283831,21.38856286
Prevalence,Andorra,Female,15-49 years,Other drug use disorders,Number,2016,17.53053104,20.54981453,14.69257852
Prevalence,Andorra,Male,50-69 years,Other drug use disorders,Number,2016,5.031708072,6.21437129,4.017562825
Prevalence,Andorra,Female,50-69 years,Other drug use disorders,Number,2016,5.55120017,7.052354319,4.400251037
Prevalence,Andorra,Male,70+ years,Other drug use disorders,Number,2016,0.061602721,0.074347492,0.050253101
Prevalence,Andorra,Female,70+ years,Other drug use disorders,Number,2016,0.10184912,0.121299773,0.083209789
Prevalence,Ukraine,Male,5-14 years,Opioid use disorders,Number,2010,0,0,0
Prevalence,Ukraine,Female,5-14 years,Opioid use disorders,Number,2010,0,0,0
Prevalence,Ukraine,Male,15-49 years,Opioid use disorders,Number,2010,72015.97927,86854.95632,58051.11357
Prevalence,Ukraine,Female,15-49 years,Opioid use disorders,Number,2010,27998.25849,35471.33316,22251.43534
Prevalence,Ukraine,Male,50-69 years,Opioid use disorders,Number,2010,17174.87717,21778.16908,13510.14468
Prevalence,Ukraine,Female,50-69 years,Opioid use disorders,Number,2010,8317.818935,10536.04804,6452.204437
Prevalence,Ukraine,Male,70+ years,Opioid use disorders,Number,2010,3261.064869,4083.472551,2487.132174
Prevalence,Ukraine,Female,70+ years,Opioid use disorders,Number,2010,4341.247636,5548.846807,3357.293494
Prevalence,Ukraine,Male,5-14 years,Cocaine use disorders,Number,2010,0,0,0
Prevalence,Ukraine,Female,5-14 years,Cocaine use disorders,Number,2010,0,0,0
Prevalence,Ukraine,Male,15-49 years,Cocaine use disorders,Number,2010,23561.41467,27761.3942,20040.45267
Prevalence,Ukraine,Female,15-49 years,Cocaine use disorders,Number,2010,3716.367321,4529.292069,3015.855921
Prevalence,Ukraine,Male,50-69 years,Cocaine use disorders,Number,2010,3756.687977,4333.493801,3243.960019
Prevalence,Ukraine,Female,50-69 years,Cocaine use disorders,Number,2010,1285.668672,1570.717191,1030.021791
Prevalence,Ukraine,Male,70+ years,Cocaine use disorders,Number,2010,708.311764,826.9535481,604.9123292
Prevalence,Ukraine,Female,70+ years,Cocaine use disorders,Number,2010,481.4477896,603.8424745,382.7574676
Prevalence,Ukraine,Male,5-14 years,Amphetamine use disorders,Number,2010,77.59320615,133.0686528,33.43017713
Prevalence,Ukraine,Female,5-14 years,Amphetamine use disorders,Number,2010,33.98273001,63.64387607,11.17337604
Prevalence,Ukraine,Male,15-49 years,Amphetamine use disorders,Number,2010,34855.0504,47116.63512,24983.95935
Prevalence,Ukraine,Female,15-49 years,Amphetamine use disorders,Number,2010,17658.39824,24024.51269,12540.64335
Prevalence,Ukraine,Male,50-69 years,Amphetamine use disorders,Number,2010,1863.338663,2652.011726,1278.80882
Prevalence,Ukraine,Female,50-69 years,Amphetamine use disorders,Number,2010,1160.337833,1685.215581,784.891015
Prevalence,Ukraine,Male,70+ years,Amphetamine use disorders,Number,2010,246.4753534,338.6636652,162.2411296
Prevalence,Ukraine,Female,70+ years,Amphetamine use disorders,Number,2010,280.2565014,412.870656,180.036464
Prevalence,Ukraine,Male,5-14 years,Other drug use disorders,Number,2010,0.100896435,0.243823126,0.007966581
Prevalence,Ukraine,Female,5-14 years,Other drug use disorders,Number,2010,0.095878053,0.219950137,0.009998653
Prevalence,Ukraine,Male,15-49 years,Other drug use disorders,Number,2010,5650.566014,6414.232762,4911.142755
Prevalence,Ukraine,Female,15-49 years,Other drug use disorders,Number,2010,5388.298763,6226.698803,4539.708333
Prevalence,Ukraine,Male,50-69 years,Other drug use disorders,Number,2010,1389.298857,1713.730087,1125.319382
Prevalence,Ukraine,Female,50-69 years,Other drug use disorders,Number,2010,1826.134522,2309.263373,1413.843281
Prevalence,Ukraine,Male,70+ years,Other drug use disorders,Number,2010,19.82448495,23.35030518,16.57375856
Prevalence,Ukraine,Female,70+ years,Other drug use disorders,Number,2010,47.72624242,57.45551873,39.13235233
Prevalence,Portugal,Male,5-14 years,Opioid use disorders,Number,2015,0,0,0
Prevalence,Portugal,Female,5-14 years,Opioid use disorders,Number,2015,0,0,0
Prevalence,Portugal,Male,15-49 years,Opioid use disorders,Number,2015,11416.93169,13982.56234,9192.561583
Prevalence,Portugal,Female,15-49 years,Opioid use disorders,Number,2015,5308.941895,6747.169239,4123.182648
Prevalence,Portugal,Male,50-69 years,Opioid use disorders,Number,2015,3690.305133,4534.780524,2940.370024
Prevalence,Portugal,Female,50-69 years,Opioid use disorders,Number,2015,1483.96276,1930.250142,1128.278146
Prevalence,Portugal,Male,70+ years,Opioid use disorders,Number,2015,1441.371679,1787.212232,1154.231963
Prevalence,Portugal,Female,70+ years,Opioid use disorders,Number,2015,666.0983555,866.0218777,522.1791519
Prevalence,Denmark,Male,5-14 years,Opioid use disorders,Number,2017,0,0,0
Prevalence,Denmark,Female,5-14 years,Opioid use disorders,Number,2017,0,0,0
Prevalence,Denmark,Male,15-49 years,Opioid use disorders,Number,2017,7158.530291,8420.12057,5873.51199
Prevalence,Denmark,Female,15-49 years,Opioid use disorders,Number,2017,2538.92762,3196.695735,2019.563357
Prevalence,Denmark,Male,50-69 years,Opioid use disorders,Number,2017,1902.768451,2334.784516,1520.848965
Prevalence,Denmark,Female,50-69 years,Opioid use disorders,Number,2017,798.1968061,1025.702108,609.136831
Prevalence,Denmark,Male,70+ years,Opioid use disorders,Number,2017,429.3270142,547.7515869,329.7397517
Prevalence,Denmark,Female,70+ years,Opioid use disorders,Number,2017,266.014342,339.5729609,206.8856108
Prevalence,Denmark,Male,5-14 years,Cocaine use disorders,Number,2017,0,0,0
Prevalence,Denmark,Female,5-14 years,Cocaine use disorders,Number,2017,0,0,0
Prevalence,Denmark,Male,15-49 years,Cocaine use disorders,Number,2017,3168.827296,3777.28464,2714.149805
Prevalence,Denmark,Female,15-49 years,Cocaine use disorders,Number,2017,916.3960541,1112.563209,753.2887628
Prevalence,Denmark,Male,50-69 years,Cocaine use disorders,Number,2017,707.0004191,815.1627596,610.1175254
Prevalence,Denmark,Female,50-69 years,Cocaine use disorders,Number,2017,231.096621,271.4048152,192.4483173
Prevalence,Denmark,Male,70+ years,Cocaine use disorders,Number,2017,217.5701502,254.4402427,186.2489327
Prevalence,Denmark,Female,70+ years,Cocaine use disorders,Number,2017,112.5397448,136.4515826,92.74628072
Prevalence,Denmark,Male,5-14 years,Amphetamine use disorders,Number,2017,23.4406658,33.75301057,14.54259349
Prevalence,Denmark,Female,5-14 years,Amphetamine use disorders,Number,2017,8.100270146,13.7618096,4.236264802
Prevalence,Denmark,Male,15-49 years,Amphetamine use disorders,Number,2017,3902.200359,5019.247633,2899.591224
Prevalence,Denmark,Female,15-49 years,Amphetamine use disorders,Number,2017,1389.753273,1848.86929,1014.466627
Prevalence,Denmark,Male,50-69 years,Amphetamine use disorders,Number,2017,168.8543934,242.3358867,115.5562019
Prevalence,Denmark,Female,50-69 years,Amphetamine use disorders,Number,2017,78.59271888,116.721733,52.05736612
Prevalence,Denmark,Male,70+ years,Amphetamine use disorders,Number,2017,45.10461799,63.13478669,30.40142151
