measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Portugal,Female,70+ years,Opioid use disorders,Number,2016,8.187954399818171,9.968706827827026,6.5289944408592335
Deaths,Portugal,Male,15-49 years,Cocaine use disorders,Number,2016,0.2133501802335738,0.295102104907504,0.12859092571825678
Deaths,Portugal,Female,15-49 years,Cocaine use disorders,Number,2016,0.37205286559275297,0.5082023219589549,0.2584593349805625
Deaths,Portugal,Male,50-69 years,Cocaine use disorders,Number,2016,0.1154225071584054,0.1650599231273291,0.07188058937388848
Deaths,Portugal,Female,50-69 years,Cocaine use disorders,Number,2016,0.5453901332331421,0.7741074535403374,0.38055360984468206
Deaths,Portugal,Male,70+ years,Cocaine use disorders,Number,2016,0.025226971547225828,0.03874957038495125,0.016028619929854986
Deaths,Portugal,Female,70+ years,Cocaine use disorders,Number,2016,2.7521274726889047,3.5230790280802826,2.125178246386927
Deaths,Portugal,Male,15-49 years,Amphetamine use disorders,Number,2016,0.32901427725279353,0.46354809652951917,0.21475002713145544
Deaths,Portugal,Female,15-49 years,Amphetamine use disorders,Number,2016,0.5543237709916045,2.6831525939449623,0.2572633485562988
Deaths,Portugal,Male,50-69 years,Amphetamine use disorders,Number,2016,0.06338935007578474,0.08755678472612144,0.03025406940872381
Deaths,Portugal,Female,50-69 years,Amphetamine use disorders,Number,2016,0.5592310780776887,0.7951688833353074,0.2941087451530732
Deaths,Portugal,Male,70+ years,Amphetamine use disorders,Number,2016,0.008858753152882034,0.012510382620780329,0.0009987060598834465
Deaths,Portugal,Female,70+ years,Amphetamine use disorders,Number,2016,2.4754295879952064,3.314306389138008,0.10923953373976455
Deaths,Portugal,Male,15-49 years,Other drug use disorders,Number,2016,8.845139447411412,11.614984858956335,6.479153629547099
Deaths,Portugal,Female,15-49 years,Other drug use disorders,Number,2016,3.0493051482637323,3.9483216206995735,2.016854448179967
Deaths,Portugal,Male,50-69 years,Other drug use disorders,Number,2016,4.527341113261528,6.105085576434173,3.3175458133436497
Deaths,Portugal,Female,50-69 years,Other drug use disorders,Number,2016,4.619804699453476,5.7221269152527,3.562401332717616
Deaths,Portugal,Male,70+ years,Other drug use disorders,Number,2016,8.659649601926965,10.938901115522327,6.669229154627595
Deaths,Portugal,Female,70+ years,Other drug use disorders,Number,2016,24.24675557761177,28.250828399823867,20.69562858535305
Deaths,Poland,Male,5-14 years,Opioid use disorders,Number,2010,0.0,0.0,0.0
Deaths,Poland,Female,5-14 years,Opioid use disorders,Number,2010,0.0,0.0,0.0
Deaths,Poland,Male,15-49 years,Opioid use disorders,Number,2010,85.58480841445869,97.36096294586066,75.73488375836605
Deaths,Poland,Female,15-49 years,Opioid use disorders,Number,2010,17.39561923582833,19.756920038545825,15.19424476387711
Deaths,Poland,Male,50-69 years,Opioid use disorders,Number,2010,23.9823811497584,27.934521660810887,20.427017196121124
Deaths,Poland,Female,50-69 years,Opioid use disorders,Number,2010,18.479474881019268,21.706295375635932,15.81612281461502
Deaths,Poland,Male,70+ years,Opioid use disorders,Number,2010,6.886065912505835,8.316347218190979,5.631433378197034
Deaths,Poland,Female,70+ years,Opioid use disorders,Number,2010,9.408321222373825,11.069311055047066,7.949287636392204
Deaths,Poland,Male,15-49 years,Cocaine use disorders,Number,2010,1.7245224588018853,2.1312767450271,1.3664066767610936
Deaths,Poland,Female,15-49 years,Cocaine use disorders,Number,2010,0.41785402349812584,0.5135906074896506,0.33202663590234155
Deaths,Poland,Male,50-69 years,Cocaine use disorders,Number,2010,1.9157832599748168,2.425929956254341,1.4636599354400524
Deaths,Poland,Female,50-69 years,Cocaine use disorders,Number,2010,0.20372791711847613,0.2636813876747825,0.15382272098618377
Deaths,Poland,Male,70+ years,Cocaine use disorders,Number,2010,0.6149604135726325,0.8034371150941364,0.45608639559368325
Deaths,Poland,Female,70+ years,Cocaine use disorders,Number,2010,0.3728913403780496,0.49057205325792075,0.2818704934130317
Deaths,Poland,Male,15-49 years,Amphetamine use disorders,Number,2010,5.21303670092557,7.955375037858817,4.051809896397326
Deaths,Poland,Female,15-49 years,Amphetamine use disorders,Number,2010,1.9442722714451972,2.8391829927391434,1.5269800483878155
Deaths,Poland,Male,50-69 years,Amphetamine use disorders,Number,2010,1.5831222098102806,2.030190962073458,1.1384981544032757
Deaths,Poland,Female,50-69 years,Amphetamine use disorders,Number,2010,0.36551480714468737,0.5024209908623445,0.2727190698900473
Deaths,Poland,Male,70+ years,Amphetamine use disorders,Number,2010,0.23681200806610048,0.3276419880221301,0.08560601351549627
Deaths,Poland,Female,70+ years,Amphetamine use disorders,Number,2010,0.13915791117233803,0.17562048188588084,0.1058171748223684
Deaths,Poland,Male,15-49 years,Other drug use disorders,Number,2010,28.566908207023317,33.60345980609052,23.99863126794112
Deaths,Poland,Female,15-49 years,Other drug use disorders,Number,2010,10.339182168196983,12.038728823539975,8.770668593343288
Deaths,Poland,Male,50-69 years,Other drug use disorders,Number,2010,21.55845007714818,25.42117024660854,18.36523230632848
Deaths,Poland,Female,50-69 years,Other drug use disorders,Number,2010,10.82432222869005,12.751605345382087,8.829881133235471
Deaths,Poland,Male,70+ years,Other drug use disorders,Number,2010,10.720329004920002,12.58858462477043,9.092597015194414
Deaths,Poland,Female,70+ years,Other drug use disorders,Number,2010,15.733916658590813,17.92804947785599,13.768556472528688
Deaths,France,Male,15-49 years,Cocaine use disorders,Number,1998,6.057922798487764,7.792530078642248,4.6926558057208565
Deaths,France,Female,15-49 years,Cocaine use disorders,Number,1998,0.9026313247459617,1.1034430905494963,0.7306945943527412
Deaths,France,Male,50-69 years,Cocaine use disorders,Number,1998,0.6249591105246183,0.80397014761298,0.47153537321686817
Deaths,France,Female,50-69 years,Cocaine use disorders,Number,1998,0.054128233127504574,0.06962691436861072,0.041289073437144476
Deaths,France,Male,70+ years,Cocaine use disorders,Number,1998,0.0411259217665235,0.0518595835074573,0.03289565706990197
Deaths,France,Female,70+ years,Cocaine use disorders,Number,1998,0.256431700257967,0.3042836663908762,0.20857586793887614
Deaths,France,Male,15-49 years,Amphetamine use disorders,Number,1998,5.206551091079503,7.525099796251022,4.07328333260536
Deaths,France,Female,15-49 years,Amphetamine use disorders,Number,1998,2.139996609832165,4.740468721100737,1.6693642044444936
Deaths,France,Male,50-69 years,Amphetamine use disorders,Number,1998,0.4071632349967895,0.5296991775067859,0.3142999299275375
Deaths,France,Female,50-69 years,Amphetamine use disorders,Number,1998,0.221243685515825,0.30611393933965736,0.1706914313137015
Deaths,France,Male,70+ years,Amphetamine use disorders,Number,1998,0.014654591664231286,0.018422548180876814,0.011734871972297809
Deaths,France,Female,70+ years,Amphetamine use disorders,Number,1998,0.15535403550623064,0.18803334571171537,0.11905959163266462
Deaths,France,Male,15-49 years,Other drug use disorders,Number,1998,104.15227156135424,118.40748065261302,90.80009628210179
Deaths,France,Female,15-49 years,Other drug use disorders,Number,1998,37.4405028732028,42.17374760976006,32.843120741926505
Deaths,France,Male,50-69 years,Other drug use disorders,Number,1998,59.80176334521549,67.42719756193995,53.02894845803134
Deaths,France,Female,50-69 years,Other drug use disorders,Number,1998,33.768934697891126,38.10717399920098,29.692925120503407
Deaths,France,Male,70+ years,Other drug use disorders,Number,1998,105.14417106757475,115.37986684689238,95.94526631857384
Deaths,France,Female,70+ years,Other drug use disorders,Number,1998,165.72596585322736,179.15040159372919,153.36425711173638
Deaths,Austria,Male,5-14 years,Opioid use disorders,Number,2012,0.0,0.0,0.0
Deaths,Austria,Female,5-14 years,Opioid use disorders,Number,2012,0.0,0.0,0.0
Deaths,Austria,Male,15-49 years,Opioid use disorders,Number,2012,55.620294265838936,63.60129217837157,48.55944243221821
Deaths,Austria,Female,15-49 years,Opioid use disorders,Number,2012,13.518884769858866,15.535662683730752,11.576989404424713
Deaths,Austria,Male,50-69 years,Opioid use disorders,Number,2012,3.929907890468704,5.023421969766912,2.9672488703691697
Deaths,Austria,Female,50-69 years,Opioid use disorders,Number,2012,1.2296356043671894,1.5748559049982136,0.9383149589080021
Deaths,Austria,Male,70+ years,Opioid use disorders,Number,2012,2.186758310299351,2.630758033032456,1.7526563623508484
Deaths,Austria,Female,70+ years,Opioid use disorders,Number,2012,1.2688553415246877,1.5510065869848886,1.0489854017321967
Deaths,Austria,Male,15-49 years,Cocaine use disorders,Number,2012,0.24155783084686147,0.30553924469374455,0.1903881544591887
Deaths,Austria,Female,15-49 years,Cocaine use disorders,Number,2012,0.09896466644849071,0.12782111102528762,0.07735189724548447
Deaths,Austria,Male,50-69 years,Cocaine use disorders,Number,2012,0.10369384705239856,0.14707756297547825,0.0725707196069788
Deaths,Austria,Female,50-69 years,Cocaine use disorders,Number,2012,0.023077797579380395,0.030261972210212092,0.01660863006333934
Deaths,Austria,Male,70+ years,Cocaine use disorders,Number,2012,0.011172702738102294,0.015110729532583383,0.008222056919877548
Deaths,Austria,Female,70+ years,Cocaine use disorders,Number,2012,0.049053685329092156,0.06178540323472917,0.0377371586940919
Deaths,Austria,Male,15-49 years,Amphetamine use disorders,Number,2012,0.5818431738172349,0.7394983300202371,0.46752792326484516
Deaths,Austria,Female,15-49 years,Amphetamine use disorders,Number,2012,0.2907090973572249,0.4013022225078458,0.22236796965752664
Deaths,Austria,Male,50-69 years,Amphetamine use disorders,Number,2012,0.07401216943487723,0.0976004611875984,0.04768093496431196
Deaths,Austria,Female,50-69 years,Amphetamine use disorders,Number,2012,0.037788296967015335,0.05109643478081683,0.027504694895938805
Deaths,Austria,Male,70+ years,Amphetamine use disorders,Number,2012,0.00860722442295724,0.012022075657688647,0.001646282526443226
Deaths,Austria,Female,70+ years,Amphetamine use disorders,Number,2012,0.04319468513829731,0.05511129324047176,0.020238982550326537
Deaths,Austria,Male,15-49 years,Other drug use disorders,Number,2012,76.34080847706839,84.91581655028114,68.7619643099209
Deaths,Austria,Female,15-49 years,Other drug use disorders,Number,2012,17.54827238036783,19.93155139369862,15.250104363253099
Deaths,Austria,Male,50-69 years,Other drug use disorders,Number,2012,16.150444573312022,18.89484300654864,13.66953148289248
Deaths,Austria,Female,50-69 years,Other drug use disorders,Number,2012,7.617696259578564,8.96733260007018,6.368210639924749
Deaths,Austria,Male,70+ years,Other drug use disorders,Number,2012,2.9163651732451976,3.528010363676433,2.4286599486102483
Deaths,Austria,Female,70+ years,Other drug use disorders,Number,2012,4.062249237341439,4.653439156288145,3.550047550411003
Deaths,Switzerland,Male,5-14 years,Opioid use disorders,Number,1998,0.0,0.0,0.0
Deaths,Switzerland,Female,5-14 years,Opioid use disorders,Number,1998,0.0,0.0,0.0
Deaths,Switzerland,Male,15-49 years,Opioid use disorders,Number,1998,162.091526496783,176.92186297162442,149.7653005301398
Deaths,Switzerland,Female,15-49 years,Opioid use disorders,Number,1998,36.354712455331196,40.148294695152295,32.90558829795045
Deaths,Switzerland,Male,50-69 years,Opioid use disorders,Number,1998,8.39499593431242,9.924909201862553,6.93776156625138
Deaths,Switzerland,Female,50-69 years,Opioid use disorders,Number,1998,4.432623548638146,5.405955932884561,3.587221498136772
Deaths,Switzerland,Male,70+ years,Opioid use disorders,Number,1998,5.201278674749337,5.954289605509304,4.484728028908895
Deaths,Switzerland,Female,70+ years,Opioid use disorders,Number,1998,4.468341645591406,5.1640445604409075,3.848764012348043
Deaths,Switzerland,Male,15-49 years,Cocaine use disorders,Number,1998,2.265321109391507,2.846289634779194,1.7842843384490896
Deaths,Switzerland,Female,15-49 years,Cocaine use disorders,Number,1998,1.0355835550785246,1.2769799067369563,0.8415402245487817
Deaths,Switzerland,Male,50-69 years,Cocaine use disorders,Number,1998,0.22160450633033604,0.31135158615633807,0.15150610872205242
Deaths,Switzerland,Female,50-69 years,Cocaine use disorders,Number,1998,0.030549796816641165,0.040050701331237795,0.022095968581648754
Deaths,Switzerland,Male,70+ years,Cocaine use disorders,Number,1998,0.020345307879855272,0.025975115324378694,0.015837764423147827
Deaths,Switzerland,Female,70+ years,Cocaine use disorders,Number,1998,0.1431820255105936,0.17791643891233658,0.11330340240344951
Deaths,Switzerland,Male,15-49 years,Amphetamine use disorders,Number,1998,0.7349031659595028,2.514855430600757,0.5321965208672246
Deaths,Switzerland,Female,15-49 years,Amphetamine use disorders,Number,1998,0.5739037671081888,0.7415342008528599,0.4514078599401054
Deaths,Switzerland,Male,50-69 years,Amphetamine use disorders,Number,1998,0.025030894304138927,0.1445346358651381,0.014550140855823405
Deaths,Switzerland,Female,50-69 years,Amphetamine use disorders,Number,1998,0.041127016745048046,0.09151586469831646,0.0280943392292921
Deaths,Switzerland,Male,70+ years,Amphetamine use disorders,Number,1998,0.003658883672706217,0.004949560229242836,0.0027963168037135394
Deaths,Switzerland,Female,70+ years,Amphetamine use disorders,Number,1998,0.04181375415363592,0.09221523751968191,0.031441703537778386
Deaths,Switzerland,Male,15-49 years,Other drug use disorders,Number,1998,26.128938994640276,30.668049346557527,22.40305460991034
Deaths,Switzerland,Female,15-49 years,Other drug use disorders,Number,1998,13.675724655310757,15.84898857040242,11.794986271376963
Deaths,Switzerland,Male,50-69 years,Other drug use disorders,Number,1998,4.134445461555308,5.235178681560844,3.1622706554815347
Deaths,Switzerland,Female,50-69 years,Other drug use disorders,Number,1998,5.417063083216308,6.598937237820943,4.451806739311877
Deaths,Switzerland,Male,70+ years,Other drug use disorders,Number,1998,1.7696659658729745,2.1423562262930447,1.4221444829986658
Deaths,Switzerland,Female,70+ years,Other drug use disorders,Number,1998,5.384064507875645,6.143835649362529,4.674725553522084
Deaths,Romania,Male,5-14 years,Opioid use disorders,Number,2006,0.0,0.0,0.0
Deaths,Romania,Female,5-14 years,Opioid use disorders,Number,2006,0.0,0.0,0.0
Deaths,Romania,Male,15-49 years,Opioid use disorders,Number,2006,45.213959324378706,51.16936681183792,40.01929024868287
Deaths,Romania,Female,15-49 years,Opioid use disorders,Number,2006,17.383713455082834,19.991192336305215,15.20740264945092
Deaths,Romania,Male,50-69 years,Opioid use disorders,Number,2006,49.438284734454705,55.71748105819198,43.553525845647414
Deaths,Romania,Female,50-69 years,Opioid use disorders,Number,2006,24.124072538255902,27.54257965596735,21.00643607225815
Deaths,Romania,Male,70+ years,Opioid use disorders,Number,2006,18.390128296569923,21.365750983601004,15.537843086123921
Deaths,Romania,Female,70+ years,Opioid use disorders,Number,2006,20.961289415534107,23.876218880873044,18.38989889137457
Deaths,Cyprus,Male,5-14 years,Opioid use disorders,Number,2016,0.0,0.0,0.0
Deaths,Cyprus,Female,5-14 years,Opioid use disorders,Number,2016,0.0,0.0,0.0
Deaths,Cyprus,Male,15-49 years,Opioid use disorders,Number,2016,6.160828316652597,7.940224367163732,4.051072175525247
Deaths,Cyprus,Female,15-49 years,Opioid use disorders,Number,2016,0.6464871330507825,0.8357171595193303,0.3615002644635822
Deaths,Cyprus,Male,50-69 years,Opioid use disorders,Number,2016,0.6813955443903011,0.9127379989490894,0.4610517047432345
Deaths,Cyprus,Female,50-69 years,Opioid use disorders,Number,2016,0.34983156231542123,0.4754887878616593,0.252797400101081
Deaths,Cyprus,Male,70+ years,Opioid use disorders,Number,2016,0.7389963132801276,1.3148625998118817,0.5303201221798989
Deaths,Cyprus,Female,70+ years,Opioid use disorders,Number,2016,0.31524005132209415,0.6210735555887227,0.22719362687732578
Deaths,Switzerland,Male,5-14 years,Opioid use disorders,Number,2001,0.0,0.0,0.0
Deaths,Switzerland,Female,5-14 years,Opioid use disorders,Number,2001,0.0,0.0,0.0
Deaths,Switzerland,Male,15-49 years,Opioid use disorders,Number,2001,107.27924906226306,117.63993873551044,97.45847489100066
Deaths,Switzerland,Female,15-49 years,Opioid use disorders,Number,2001,28.796554821360996,32.255453504610955,25.78261307392107
Deaths,Switzerland,Male,50-69 years,Opioid use disorders,Number,2001,6.395615404211782,7.750097102311454,5.181310144909115
Deaths,Switzerland,Female,50-69 years,Opioid use disorders,Number,2001,3.4351228591627585,4.2483856464236185,2.7693716471781444
Deaths,Switzerland,Male,70+ years,Opioid use disorders,Number,2001,3.8500977678735557,4.504605718019505,3.263340836997158
Deaths,Switzerland,Female,70+ years,Opioid use disorders,Number,2001,3.3514724633845714,3.905603381560354,2.823380758934667
Deaths,Switzerland,Male,15-49 years,Cocaine use disorders,Number,2001,3.364636430392129,4.107559563731884,2.6633454468433833
Deaths,Switzerland,Female,15-49 years,Cocaine use disorders,Number,2001,1.2185427472764692,1.4985472608412498,0.9896418635653811
Deaths,Switzerland,Male,50-69 years,Cocaine use disorders,Number,2001,0.30642148372984557,0.4323244060333328,0.21331998177533135
Deaths,Switzerland,Female,50-69 years,Cocaine use disorders,Number,2001,0.03411903424123987,0.045631736965754933,0.025144784061988352
Deaths,Switzerland,Male,70+ years,Cocaine use disorders,Number,2001,0.02832779833217427,0.03587257206899209,0.02223362961997577
Deaths,Switzerland,Female,70+ years,Cocaine use disorders,Number,2001,0.1541651182912885,0.19443890946888137,0.12253258307137409
Deaths,Switzerland,Male,15-49 years,Amphetamine use disorders,Number,2001,0.9719199121318844,2.5398603739580934,0.7381943883281868
Deaths,Switzerland,Female,15-49 years,Amphetamine use disorders,Number,2001,0.7089155587097205,0.8826702580965979,0.5703199309062202
Deaths,Switzerland,Male,50-69 years,Amphetamine use disorders,Number,2001,0.030621562371559427,0.1519925302933602,0.018947914086783084
Deaths,Switzerland,Female,50-69 years,Amphetamine use disorders,Number,2001,0.05156676756922965,0.09095239367171123,0.035981630045149655
Deaths,Switzerland,Male,70+ years,Amphetamine use disorders,Number,2001,0.004859072644648369,0.006179408766712081,0.003793079762790882
Deaths,Switzerland,Female,70+ years,Amphetamine use disorders,Number,2001,0.049768762401863766,0.08699361465595865,0.03755201942277931
Deaths,Switzerland,Male,15-49 years,Other drug use disorders,Number,2001,56.64173069664641,63.75542903296986,49.54817081562134
Deaths,Switzerland,Female,15-49 years,Other drug use disorders,Number,2001,19.556792603945397,22.328849470150075,17.01692602246569
Deaths,Switzerland,Male,50-69 years,Other drug use disorders,Number,2001,6.676417979699703,8.130682460128067,5.435543402156703
Deaths,Switzerland,Female,50-69 years,Other drug use disorders,Number,2001,6.832551861507005,8.081216678709591,5.735669441652039
Deaths,Switzerland,Male,70+ years,Other drug use disorders,Number,2001,3.040447127900388,3.592630010119449,2.5329160856353763
Deaths,Switzerland,Female,70+ years,Other drug use disorders,Number,2001,6.313046869245235,7.216069381569009,5.564873828111824
Deaths,Moldova,Male,5-14 years,Opioid use disorders,Number,2004,0.0,0.0,0.0
Deaths,Moldova,Female,5-14 years,Opioid use disorders,Number,2004,0.0,0.0,0.0
Deaths,Moldova,Male,15-49 years,Opioid use disorders,Number,2004,24.218469045162202,27.611867348500017,21.03404911185375
Deaths,Moldova,Female,15-49 years,Opioid use disorders,Number,2004,3.5860939422983744,4.1245687963308315,3.0919817578388247
Deaths,Moldova,Male,50-69 years,Opioid use disorders,Number,2004,14.80976443607457,17.370125965242476,12.621575562288605
Deaths,Moldova,Female,50-69 years,Opioid use disorders,Number,2004,3.235337723214181,3.7940999499299033,2.697090477774042
Deaths,Moldova,Male,70+ years,Opioid use disorders,Number,2004,3.7141466153019937,4.439688595538763,3.123239287867107
Deaths,Moldova,Female,70+ years,Opioid use disorders,Number,2004,2.477195721946688,2.877105199801469,2.1145666779910903
Deaths,Moldova,Male,15-49 years,Cocaine use disorders,Number,2004,1.2175397422714336,1.5558967593101016,0.9650865095348703
Deaths,Moldova,Female,15-49 years,Cocaine use disorders,Number,2004,0.2520392455598394,0.3067347469522515,0.20188046069890916
Deaths,Moldova,Male,50-69 years,Cocaine use disorders,Number,2004,1.209978170506751,1.6231062069561977,0.8820143727919465
Deaths,Moldova,Female,50-69 years,Cocaine use disorders,Number,2004,0.2317074900515613,0.30846087998662647,0.17005461087583815
Deaths,Moldova,Male,70+ years,Cocaine use disorders,Number,2004,0.19137495722919395,0.2785981959343509,0.12489293709382708
Deaths,Moldova,Female,70+ years,Cocaine use disorders,Number,2004,0.1603652514728363,0.21162068074189916,0.11718056421781975
Deaths,Moldova,Male,15-49 years,Amphetamine use disorders,Number,2004,0.7513512207373012,0.9466566225592276,0.5820915945918351
Deaths,Moldova,Female,15-49 years,Amphetamine use disorders,Number,2004,0.14369997093562428,0.193228995799142,0.11332842620191992
Deaths,Moldova,Male,50-69 years,Amphetamine use disorders,Number,2004,0.5543369512091374,0.7257819936343385,0.28946716040628373
Deaths,Moldova,Female,50-69 years,Amphetamine use disorders,Number,2004,0.10572602676697174,0.13765126747139572,0.07485653631615605
Deaths,Moldova,Male,70+ years,Amphetamine use disorders,Number,2004,0.052260416396926065,0.07236517657934345,0.024778472063068387
Deaths,Moldova,Female,70+ years,Amphetamine use disorders,Number,2004,0.014793195268930175,0.020536606810554334,0.0072589016963192764
Deaths,Moldova,Male,15-49 years,Other drug use disorders,Number,2004,8.010605979149958,9.641890074859848,6.5841517881226945
Deaths,Moldova,Female,15-49 years,Other drug use disorders,Number,2004,2.2310185271361798,2.631748559797752,1.9050193700674445
Deaths,Moldova,Male,50-69 years,Other drug use disorders,Number,2004,2.2842038499031228,2.9171402785537164,1.7342778151542617
Deaths,Moldova,Female,50-69 years,Other drug use disorders,Number,2004,1.412400814167103,1.732294554004668,1.1055853975975034
Deaths,Moldova,Male,70+ years,Other drug use disorders,Number,2004,1.1378293961236545,1.455541913265596,0.8606057704616223
Deaths,Moldova,Female,70+ years,Other drug use disorders,Number,2004,1.0472618900062705,1.2455518178268674,0.8633876424413307
Deaths,Italy,Male,5-14 years,Opioid use disorders,Number,2010,4.872092925955957,12.49103292767207,0.7876325074271543
Deaths,Italy,Female,5-14 years,Opioid use disorders,Number,2010,0.0,0.0,0.0
Deaths,Italy,Male,15-49 years,Opioid use disorders,Number,2010,132.6103219670343,153.95946980295477,113.14061910921299
Deaths,Italy,Female,15-49 years,Opioid use disorders,Number,2010,24.749065737193195,28.13665628119224,21.36486267981439
Deaths,Italy,Male,50-69 years,Opioid use disorders,Number,2010,22.444851968812234,26.07601519381899,18.813079436676666
Deaths,Italy,Female,50-69 years,Opioid use disorders,Number,2010,11.405883288196057,13.496573762154865,9.48976221363487
Deaths,Italy,Male,70+ years,Opioid use disorders,Number,2010,35.67035661890958,40.39493656047039,30.948733163173504
Deaths,Italy,Female,70+ years,Opioid use disorders,Number,2010,28.995949717582157,32.37485831285649,25.371857716927998
Deaths,Italy,Male,15-49 years,Cocaine use disorders,Number,2010,4.914853566014163,6.153117481613669,3.9244936686389384
Deaths,Italy,Female,15-49 years,Cocaine use disorders,Number,2010,1.5251024148714862,1.9101565260103164,1.2316930858796131
Deaths,Italy,Male,50-69 years,Cocaine use disorders,Number,2010,0.8629228400784589,1.1658525561551476,0.6334661739884004
Deaths,Italy,Female,50-69 years,Cocaine use disorders,Number,2010,0.5952186958710137,0.7759123109294549,0.4527761619212387
Deaths,Italy,Male,70+ years,Cocaine use disorders,Number,2010,0.1397855531636203,0.17399440213990722,0.11003015771672604
Deaths,Italy,Female,70+ years,Cocaine use disorders,Number,2010,4.407074367923681,5.292832746195695,3.644310048102102
Deaths,Italy,Male,15-49 years,Amphetamine use disorders,Number,2010,11.092861573971108,13.59321889727579,8.544489624980354
Deaths,Italy,Female,15-49 years,Amphetamine use disorders,Number,2010,3.578732427964312,11.39475819189873,2.6237945289148046
Deaths,Italy,Male,50-69 years,Amphetamine use disorders,Number,2010,1.3135044259037738,1.6981166878267737,0.6874618154022109
Deaths,Italy,Female,50-69 years,Amphetamine use disorders,Number,2010,0.9845936022490096,1.3677121656271642,0.7446404435390371
Deaths,Italy,Male,70+ years,Amphetamine use disorders,Number,2010,0.20995772652820172,0.270769401854653,0.03325001775921968
Deaths,Italy,Female,70+ years,Amphetamine use disorders,Number,2010,3.8064470588379247,4.745228821281496,0.44059351997881896
Deaths,Italy,Male,15-49 years,Other drug use disorders,Number,2010,195.4941855555615,221.61472664853792,169.95458017495147
Deaths,Italy,Female,15-49 years,Other drug use disorders,Number,2010,33.16069272472095,37.80324376838083,28.267331788189715
Deaths,Italy,Male,50-69 years,Other drug use disorders,Number,2010,33.896852029431365,39.12165288651507,29.348222621652017
Deaths,Italy,Female,50-69 years,Other drug use disorders,Number,2010,20.03830322932444,23.137715947868962,17.24989614478612
Deaths,Italy,Male,70+ years,Other drug use disorders,Number,2010,45.00226265260836,50.378988137510476,40.1652687408994
Deaths,Italy,Female,70+ years,Other drug use disorders,Number,2010,88.11846745256784,95.97041514325305,80.95454630481731
Deaths,Moldova,Male,5-14 years,Opioid use disorders,Number,2012,0.0,0.0,0.0
Deaths,Moldova,Female,5-14 years,Opioid use disorders,Number,2012,0.0,0.0,0.0
Deaths,Moldova,Male,15-49 years,Opioid use disorders,Number,2012,17.402645627902356,19.986655684363715,14.961199202034983
Deaths,Moldova,Female,15-49 years,Opioid use disorders,Number,2012,3.0907522976140225,3.5870478365689755,2.670395185398239
Deaths,Moldova,Male,50-69 years,Opioid use disorders,Number,2012,14.294920436629466,16.675840238701127,12.25693068360532
Deaths,Moldova,Female,50-69 years,Opioid use disorders,Number,2012,3.939717715555343,4.655541251672256,3.2965923712445546
Deaths,Moldova,Male,70+ years,Opioid use disorders,Number,2012,4.127066396280319,4.913072473630094,3.502170152638398
Deaths,Moldova,Female,70+ years,Opioid use disorders,Number,2012,3.9526090921259014,4.596330588499779,3.418209824500288
Deaths,Moldova,Male,15-49 years,Cocaine use disorders,Number,2012,0.7530724786251031,0.9493683990989386,0.5558905766429811
Deaths,Moldova,Female,15-49 years,Cocaine use disorders,Number,2012,0.1730672917876573,0.22129611439899063,0.1339890599162218
Deaths,Moldova,Male,50-69 years,Cocaine use disorders,Number,2012,1.0272262753347756,1.4073937742423517,0.7409364285052638
Deaths,Moldova,Female,50-69 years,Cocaine use disorders,Number,2012,0.19631127082903413,0.26733407674957904,0.1443733499961934
Deaths,Moldova,Male,70+ years,Cocaine use disorders,Number,2012,0.1684059016747671,0.25214778248638897,0.10943744503312453
Deaths,Moldova,Female,70+ years,Cocaine use disorders,Number,2012,0.16434774079172787,0.2171000422422096,0.1191856129008985
Deaths,Moldova,Male,15-49 years,Amphetamine use disorders,Number,2012,0.4382836654605795,0.6042216163487913,0.3302642423175225
Deaths,Moldova,Female,15-49 years,Amphetamine use disorders,Number,2012,0.10666134373324272,0.2481712075540862,0.07845088644159164
Deaths,Moldova,Male,50-69 years,Amphetamine use disorders,Number,2012,0.43850794015786876,0.5911163343116067,0.27691597532441564
Deaths,Moldova,Female,50-69 years,Amphetamine use disorders,Number,2012,0.11068602569288334,0.16005595269446535,0.07832092830488366
Deaths,Moldova,Male,70+ years,Amphetamine use disorders,Number,2012,0.039958105777077396,0.059018991637213566,0.02234807041916265
Deaths,Moldova,Female,70+ years,Amphetamine use disorders,Number,2012,0.015524205607180788,0.021642159355114127,0.010674940418036804
Deaths,Moldova,Male,15-49 years,Other drug use disorders,Number,2012,3.3890939060644074,4.225671553540111,2.6694519931188845
Deaths,Moldova,Female,15-49 years,Other drug use disorders,Number,2012,1.4026624876599936,1.694757079584277,1.1459490107955554
Deaths,Moldova,Male,50-69 years,Other drug use disorders,Number,2012,1.314758226354814,1.7299615869416014,0.961878175438175
Deaths,Moldova,Female,50-69 years,Other drug use disorders,Number,2012,1.2218707314045743,1.5398168399909575,0.9406758263698296
Deaths,Moldova,Male,70+ years,Other drug use disorders,Number,2012,0.7192996344791334,0.9321989003786589,0.5453458590032638
Deaths,Moldova,Female,70+ years,Other drug use disorders,Number,2012,1.0470650346482608,1.2879769754822576,0.8424156036983761
Deaths,Belarus,Male,5-14 years,Opioid use disorders,Number,2011,0.0,0.0,0.0
Deaths,Belarus,Female,5-14 years,Opioid use disorders,Number,2011,0.0,0.0,0.0
Deaths,Belarus,Male,15-49 years,Opioid use disorders,Number,2011,152.98756660692982,176.93151700412182,130.18057763115436
